,Votes,UnemploymentRate2015,MedHHInc,PerCapitaInc,PovertyAllAgesPct,DeepPovAll,TotalAreaSqM,PopulationDensitySqM,TotalMaleRate,TotalFemaleRate,VoterTurnoutRate,Democrat,Population,County,State,DominantEducation,DominantReligion,Young,Adult,Old,DominantEthnicMale,DominantEthnicFemale,EstimatePopulation2015Normal,PopulationNormal,MedHHIncNormal,PerCapitaIncNormal,TotalAreaSqMNormal,PopulationDensitySqMNormal,Age
1777,105738,0.094,54208.0,27411.0,0.151,0.07043809878,671.83,494.1,0.482453805,0.517546195,0.00385596913,1,274549,001,34,only high school,Catholic,0.242470435,0.592110686,0.165418879,White,White,0.5149116894938143,0.5638667571298025,0.5838981416316408,0.5872299185596339,-0.14025146635545024,0.13444594473843624,Adult
1778,383965,0.046,84309.0,43194.0,0.076,0.035104087,246.67,3884.5,0.484484915,0.515515085,0.0040912365000000004,1,905116,003,34,bachelor and higher,Catholic,0.23311625,0.5997223239999999,0.167161426,White,White,2.5205717207026814,2.579659935176839,3.0721967025647476,3.3551825162623725,-0.2513681643901095,2.099788482228468,Adult
1779,194988,0.052000000000000005,80479.0,37511.0,0.07200000000000001,0.02667321261,819.84,561.9,0.49197292,0.50802708,0.0043308916,1,448734,005,34,bachelor and higher,Catholic,0.231463753,0.6042765179999999,0.16425972900000016,White,White,1.0463238729521376,1.1207004238426546,2.755589829425191,2.3585231604526617,-0.10156865876275595,0.1737481580589365,Adult
1780,220437,0.063,61685.0,30667.0,0.13,0.06334293105000001,227.29,2321.5,0.48299058799999994,0.5170094120000001,0.0043144857399999995,1,513657,007,34,only high school,Catholic,0.252368752,0.6007754579999999,0.14685579000000004,White,White,1.2295843415662826,1.3282459194019651,1.2019841965831985,1.158252769609505,-0.25643317899146356,1.1937507326718022,Adult
1781,48375,0.109,55409.0,33499.0,0.13,0.05373375244,620.42,386.9,0.48921638,0.51078362,0.00510678054,0,97265,009,34,only high school,Catholic,0.195023593,0.557855733,0.24712067400000007,White,White,-0.027022640579997273,-0.002873776036206563,0.6831787825299718,1.65491637961357,-0.1536876067401568,0.07230439211369241,Adult
1782,53018,0.087,45438.0,22425.0,0.195,0.07605868348,677.62,324.4,0.515168042,0.48483195799999995,0.0034017734500000002,1,156898,011,34,only high school,Catholic,0.260083156,0.6034365479999999,0.1364802959999999,White,White,0.15753611298240036,0.187760676110003,-0.14107373237199192,-0.28719266600260734,-0.13873823443894664,0.03607447570467666,Adult
1783,299808,0.067,54603.0,32327.0,0.16699999999999998,0.07644356189,129.63,6211.5,0.480765806,0.519234194,0.0037596591100000003,1,783969,013,34,bachelor and higher,Catholic,0.26661265999999995,0.608987076,0.12440026399999986,White,White,2.0946376411215706,2.192377860249251,0.6165508087047804,1.449376213326577,-0.2819568800218164,3.4487007299689427,Adult
1784,138388,0.059000000000000004,78983.0,33609.0,0.08199999999999999,0.03512518409,337.18,895.3,0.48635407700000005,0.513645923,0.00474778629,0,288288,015,34,only high school,Catholic,0.24567464700000002,0.6036764219999999,0.15064893100000018,White,White,0.5670242434632056,0.6077875180849241,2.63192301944692,1.6742076921490385,-0.22771313489740788,0.3670130241511901,Adult
1785,201425,0.053,57720.0,32678.0,0.177,0.07397529889,62.31,13731.4,0.497458642,0.502541358,0.0029847992699999996,1,634266,017,34,bachelor and higher,Catholic,0.229206801,0.668966978,0.1018262209999998,White,White,1.7244815060381735,1.7138081188368783,0.8742175511528217,1.5109330378715724,-0.2995511412686253,7.807826304435463,Adult
1786,70582,0.040999999999999995,103876.0,50846.0,0.047,0.02088937734,437.44,300.0,0.494589124,0.505410876,0.00562460156,0,128349,019,34,bachelor and higher,Catholic,0.216235816,0.605029964,0.17873422,White,White,0.06585304149720124,0.09649538718739074,4.689702364894175,4.697156366456971,-0.20150991694427275,0.021930316338596927,Adult
1787,141332,0.048,73750.0,38076.0,0.11800000000000001,0.05490119037999999,228.89,1632.2,0.488955245,0.511044755,0.0038054055200000005,1,366513,021,34,bachelor and higher,Catholic,0.248568921,0.607736174,0.14369490500000007,White,White,0.8083210685315593,0.8578567753608828,2.1993371794627685,2.4576103566575687,-0.25601501473128985,0.7941782305800494,Adult
1788,282668,0.05,77330.0,34616.0,0.083,0.03905844863,322.83,2621.6,0.492242835,0.507757165,0.00336149364,1,809858,023,34,bachelor and higher,Catholic,0.246426448,0.615256272,0.13831728000000015,White,White,2.2258731145186488,2.275139675546372,2.4952778076193254,1.8508108896328286,-0.2314635456058409,1.3677122993013322,Adult
1789,311474,0.05,87220.0,43548.0,0.08199999999999999,0.032810937410000005,665.32,1344.7,0.486481156,0.513518844,0.00495413661,0,630380,025,34,bachelor and higher,Catholic,0.23570775300000002,0.5951361119999999,0.16915613499999999,White,White,1.5852298779024667,1.7013853750366308,3.312834459146797,3.4172654675128804,-0.14195287218903202,0.627520615098577,Adult
1790,248848,0.042,100511.0,48928.0,0.05,0.01946039857,481.62,1069.8,0.490259435,0.509740565,0.0049818521799999994,0,492276,027,34,bachelor and higher,Catholic,0.235929683,0.597594838,0.166475479,White,White,1.1951224243584824,1.2598952541438344,4.411534707422998,4.3607860260658,-0.18996335631022618,0.46816695076516207,Adult
1791,259592,0.06,62937.0,30951.0,0.11900000000000001,0.04955685606,915.4,917.0,0.48183604799999996,0.518163952,0.00440942314,0,576567,029,34,only high school,Catholic,0.25545547,0.523854255,0.2206902749999998,White,White,1.4644773006456977,1.5293562674394283,1.3054807514580613,1.208059431064715,-0.0765937983238811,0.3795920511284004,Adult
1792,189099,0.069,58030.0,27795.0,0.182,0.07515252915,197.11,2715.3,0.487195547,0.512804453,0.00370117593,1,501226,031,34,only high school,Catholic,0.270191186,0.595796569,0.1340122450000002,White,White,1.229563206695032,1.288506565778476,0.8998436949317415,0.6545741368652699,-0.2643208023489902,1.4220281899817286,Adult
1793,29220,0.071,56645.0,28987.0,0.131,0.0669612297,372.33,199.1,0.48658460600000003,0.513415394,0.00455282019,0,66083,033,34,only high school,Catholic,0.239358056,0.579837957,0.1808039870000001,White,White,-0.11925219945039105,-0.1025562251302167,0.7853526977259226,0.863621814522348,-0.21852658880671672,-0.0365592607121181,Adult
1794,154249,0.044000000000000004,100194.0,48646.0,0.05,0.02088104996,304.86,1071.7,0.487424098,0.512575902,0.00462302265,1,323444,035,34,bachelor and higher,Catholic,0.24306617,0.604341622,0.152592208,White,White,0.6943618427482043,0.7201740289036344,4.385329908784554,4.311330115747599,-0.23616005295291684,0.46926834022399616,Adult
1795,73860,0.052000000000000005,82048.0,38454.0,0.062,0.025178271519999997,535.74,287.6,0.496453753,0.5035462470000001,0.00514084066,0,149265,037,34,bachelor and higher,Catholic,0.22380683900000004,0.6117990170000001,0.16439414399999971,White,White,0.12075841773899622,0.16335954295835847,2.8852911829384973,2.523902321552179,-0.17581895020985042,0.014742300923048214,Adult
1796,219385,0.059000000000000004,68172.0,35411.0,0.111,0.0513833478,105.4,5216.1,0.48796299299999996,0.512037007,0.003947292660000001,1,536499,039,34,bachelor and higher,Catholic,0.261798607,0.6062369320000001,0.13196446100000017,White,White,1.3650377314115203,1.4012671015649238,1.738231921402077,1.9902344665937155,-0.288289455036822,2.8716885892723942,Adult
1797,48442,0.052000000000000005,71294.0,34016.0,0.083,0.02955720918,362.86,304.5,0.48723203200000004,0.512767968,0.00453283927,0,108692,041,34,only high school,Catholic,0.223001993,0.6038608000000001,0.173137207,White,White,0.0096373032378677,0.0336559958128491,1.9963119887497784,1.7455855485302725,-0.22100159852161985,0.02453887032004606,Adult
1798,272004,0.059000000000000004,47192.0,26916.0,0.187,0.08191637468,1167.19,570.8,0.49052070000000003,0.5094793,0.00401965464,1,662564,001,35,bachelor and higher,Catholic,0.251105019,0.601774829,0.14712015199999992,White,White,1.7300641313156593,1.8042710123158823,0.003920642428734624,0.5004190121500252,-0.01078781140566947,0.17890729815558032,Adult
1799,2035,0.08,33256.0,19254.0,0.222,0.0870523416,6929.17,0.5,0.516782407,0.48321759299999995,0.00588831019,0,3725,003,35,only high school,Catholic,0.141782407,0.475694444,0.3825231489999998,White,White,-0.3025941882822172,-0.30190194255066066,-1.1480985179036056,-0.8433085937296164,1.4951210034916536,-0.15168344309340653,Adult
1800,20261,0.064,38403.0,20356.0,0.23399999999999999,0.07874593852,6075.12,10.8,0.49884435299999996,0.501155647,0.0030808649100000003,0,65645,005,35,college,Catholic,0.302414694,0.549677636,0.1479076699999997,White,White,-0.1144696800131074,-0.10395642116328631,-0.722621866193606,-0.6500447172379217,1.2719127619908048,-0.14571275286920074,Adult
1801,8017,0.079,35081.0,16362.0,0.28800000000000003,0.1249459746,4541.73,6.0,0.512166563,0.48783343700000004,0.00293351385,1,27213,006,35,only high school,Catholic,0.272531012,0.5867027709999999,0.14076621699999994,White,White,-0.2305152195156309,-0.22681563107865407,-0.9972349295277072,-1.350494737843937,0.8711572026734511,-0.14849521044941316,Adult
1802,5302,0.061,37156.0,20975.0,0.205,0.061438522339999996,3768.22,3.7,0.506041566,0.493958434,0.0042709843700000005,0,13750,007,35,only high school,Catholic,0.21145481,0.545190913,0.24335427699999995,White,White,-0.2755475916160638,-0.2698540767252662,-0.8257050961688089,-0.5414872403337846,0.6689983046190969,-0.14982847137326494,Adult
